"TIME","GEO","SEX","UNIT","AGE","Value","Flag and Footnotes"
"2018","IE022","Männer","Anzahl","Insgesamt",":",""
"2018","IE022","Frauen","Anzahl","Insgesamt",":",""
"2018","IE023","Insgesamt","Anzahl","Insgesamt",":",""
"2018","IE023","Männer","Anzahl","Insgesamt",":",""
"2018","IE023","Frauen","Anzahl","Insgesamt",":",""
"2018","IE024","Insgesamt","Anzahl","Insgesamt",":",""
"2018","IE024","Männer","Anzahl","Insgesamt",":",""
"2018","IE024","Frauen","Anzahl","Insgesamt",":",""
"2018","IE025","Insgesamt","Anzahl","Insgesamt",":",""
"2018","IE025","Männer","Anzahl","Insgesamt",":",""
"2018","IE025","Frauen","Anzahl","Insgesamt",":",""
"2018","EL","Insgesamt","Anzahl","Insgesamt","10.741.165",""
"2018","EL","Männer","Anzahl","Insgesamt","5.210.040",""
"2018","EL","Frauen","Anzahl","Insgesamt","5.531.125",""
"2018","EL5","Insgesamt","Anzahl","Insgesamt","3.080.730",""
"2018","EL5","Männer","Anzahl","Insgesamt","1.497.068",""
"2018","EL5","Frauen","Anzahl","Insgesamt","1.583.662",""
"2018","EL51","Insgesamt","Anzahl","Insgesamt","601.175",""
"2018","EL51","Männer","Anzahl","Insgesamt","298.232",""
"2018","EL51","Frauen","Anzahl","Insgesamt","302.943",""
"2018","EL511","Insgesamt","Anzahl","Insgesamt","147.488",""
"2018","EL511","Männer","Anzahl","Insgesamt","75.001",""
"2018","EL511","Frauen","Anzahl","Insgesamt","72.487",""
"2018","EL512","Insgesamt","Anzahl","Insgesamt","111.885",""
"2018","EL512","Männer","Anzahl","Insgesamt","56.143",""
"2018","EL512","Frauen","Anzahl","Insgesamt","55.742",""
"2018","EL513","Insgesamt","Anzahl","Insgesamt","111.193",""
"2018","EL513","Männer","Anzahl","Insgesamt","55.022",""
"2018","EL513","Frauen","Anzahl","Insgesamt","56.171",""
"2018","EL514","Insgesamt","Anzahl","Insgesamt","96.760",""
"2018","EL514","Männer","Anzahl","Insgesamt","46.516",""
"2018","EL514","Frauen","Anzahl","Insgesamt","50.244",""
"2018","EL515","Insgesamt","Anzahl","Insgesamt","133.849",""
"2018","EL515","Männer","Anzahl","Insgesamt","65.550",""
"2018","EL515","Frauen","Anzahl","Insgesamt","68.299",""
"2018","EL52","Insgesamt","Anzahl","Insgesamt","1.875.996",""
"2018","EL52","Männer","Anzahl","Insgesamt","902.756",""
"2018","EL52","Frauen","Anzahl","Insgesamt","973.240",""
"2018","EL521","Insgesamt","Anzahl","Insgesamt","141.403",""
"2018","EL521","Männer","Anzahl","Insgesamt","69.377",""
"2018","EL521","Frauen","Anzahl","Insgesamt","72.026",""
"2018","EL522","Insgesamt","Anzahl","Insgesamt","1.105.663",""
"2018","EL522","Männer","Anzahl","Insgesamt","523.934",""
"2018","EL522","Frauen","Anzahl","Insgesamt","581.729",""
"2018","EL523","Insgesamt","Anzahl","Insgesamt","80.576",""
"2018","EL523","Männer","Anzahl","Insgesamt","40.902",""
"2018","EL523","Frauen","Anzahl","Insgesamt","39.674",""
"2018","EL524","Insgesamt","Anzahl","Insgesamt","137.872",""
"2018","EL524","Männer","Anzahl","Insgesamt","67.840",""
"2018","EL524","Frauen","Anzahl","Insgesamt","70.032",""
"2018","EL525","Insgesamt","Anzahl","Insgesamt","131.650",""
"2018","EL525","Männer","Anzahl","Insgesamt","64.733",""
"2018","EL525","Frauen","Anzahl","Insgesamt","66.917",""
"2018","EL526","Insgesamt","Anzahl","Insgesamt","168.245",""
"2018","EL526","Männer","Anzahl","Insgesamt","80.460",""
"2018","EL526","Frauen","Anzahl","Insgesamt","87.785",""
"2018","EL527","Insgesamt","Anzahl","Insgesamt","110.587",""
"2018","EL527","Männer","Anzahl","Insgesamt","55.510",""
"2018","EL527","Frauen","Anzahl","Insgesamt","55.077",""
"2018","EL53","Insgesamt","Anzahl","Insgesamt","269.222",""
"2018","EL53","Männer","Anzahl","Insgesamt","132.446",""
"2018","EL53","Frauen","Anzahl","Insgesamt","136.776",""
"2018","EL531","Insgesamt","Anzahl","Insgesamt","172.181",""
"2018","EL531","Männer","Anzahl","Insgesamt","85.032",""
"2018","EL531","Frauen","Anzahl","Insgesamt","87.149",""
"2018","EL532","Insgesamt","Anzahl","Insgesamt","47.163",""
"2018","EL532","Männer","Anzahl","Insgesamt","22.853",""
"2018","EL532","Frauen","Anzahl","Insgesamt","24.310",""
"2018","EL533","Insgesamt","Anzahl","Insgesamt","49.878",""
"2018","EL533","Männer","Anzahl","Insgesamt","24.561",""
"2018","EL533","Frauen","Anzahl","Insgesamt","25.317",""
"2018","EL54","Insgesamt","Anzahl","Insgesamt","334.337",""
"2018","EL54","Männer","Anzahl","Insgesamt","163.634",""
"2018","EL54","Frauen","Anzahl","Insgesamt","170.703",""
"2018","EL541","Insgesamt","Anzahl","Insgesamt","121.797",""
"2018","EL541","Männer","Anzahl","Insgesamt","59.961",""
"2018","EL541","Frauen","Anzahl","Insgesamt","61.836",""
"2018","EL542","Insgesamt","Anzahl","Insgesamt","45.133",""
"2018","EL542","Männer","Anzahl","Insgesamt","22.324",""
"2018","EL542","Frauen","Anzahl","Insgesamt","22.809",""
"2018","EL543","Insgesamt","Anzahl","Insgesamt","167.407",""
"2018","EL543","Männer","Anzahl","Insgesamt","81.349",""
"2018","EL543","Frauen","Anzahl","Insgesamt","86.058",""
"2018","EL6","Insgesamt","Anzahl","Insgesamt","2.718.469",""
"2018","EL6","Männer","Anzahl","Insgesamt","1.343.830",""
"2018","EL6","Frauen","Anzahl","Insgesamt","1.374.639",""
"2018","EL61","Insgesamt","Anzahl","Insgesamt","722.065",""
"2018","EL61","Männer","Anzahl","Insgesamt","352.639",""
"2018","EL61","Frauen","Anzahl","Insgesamt","369.426",""
"2018","EL611","Insgesamt","Anzahl","Insgesamt","236.380",""
"2018","EL611","Männer","Anzahl","Insgesamt","116.870",""
"2018","EL611","Frauen","Anzahl","Insgesamt","119.510",""
"2018","EL612","Insgesamt","Anzahl","Insgesamt","281.713",""
"2018","EL612","Männer","Anzahl","Insgesamt","136.588",""
"2018","EL612","Frauen","Anzahl","Insgesamt","145.125",""
"2018","EL613","Insgesamt","Anzahl","Insgesamt","203.972",""
"2018","EL613","Männer","Anzahl","Insgesamt","99.181",""
"2018","EL613","Frauen","Anzahl","Insgesamt","104.791",""
"2018","EL62","Insgesamt","Anzahl","Insgesamt","204.562",""
"2018","EL62","Männer","Anzahl","Insgesamt","100.474",""
"2018","EL62","Frauen","Anzahl","Insgesamt","104.088",""
"2018","EL621","Insgesamt","Anzahl","Insgesamt","39.806",""
"2018","EL621","Männer","Anzahl","Insgesamt","19.600",""
"2018","EL621","Frauen","Anzahl","Insgesamt","20.206",""
"2018","EL622","Insgesamt","Anzahl","Insgesamt","102.052",""
"2018","EL622","Männer","Anzahl","Insgesamt","49.597",""
"2018","EL622","Frauen","Anzahl","Insgesamt","52.455",""
"2018","EL623","Insgesamt","Anzahl","Insgesamt","38.807",""
"2018","EL623","Männer","Anzahl","Insgesamt","19.237",""
"2018","EL623","Frauen","Anzahl","Insgesamt","19.570",""
"2018","EL624","Insgesamt","Anzahl","Insgesamt","23.897",""
"2018","EL624","Männer","Anzahl","Insgesamt","12.040",""
"2018","EL624","Frauen","Anzahl","Insgesamt","11.857",""
"2018","EL63","Insgesamt","Anzahl","Insgesamt","659.470",""
"2018","EL63","Männer","Anzahl","Insgesamt","325.641",""
"2018","EL63","Frauen","Anzahl","Insgesamt","333.829",""
"2018","EL631","Insgesamt","Anzahl","Insgesamt","202.288",""
"2018","EL631","Männer","Anzahl","Insgesamt","100.363",""
"2018","EL631","Frauen","Anzahl","Insgesamt","101.925",""
"2018","EL632","Insgesamt","Anzahl","Insgesamt","301.145",""
"2018","EL632","Männer","Anzahl","Insgesamt","145.877",""
"2018","EL632","Frauen","Anzahl","Insgesamt","155.268",""
"2018","EL633","Insgesamt","Anzahl","Insgesamt","156.037",""
"2018","EL633","Männer","Anzahl","Insgesamt","79.401",""
"2018","EL633","Frauen","Anzahl","Insgesamt","76.636",""
"2018","EL64","Insgesamt","Anzahl","Insgesamt","555.623",""
"2018","EL64","Männer","Anzahl","Insgesamt","277.509",""
"2018","EL64","Frauen","Anzahl","Insgesamt","278.114",""
"2018","EL641","Insgesamt","Anzahl","Insgesamt","121.493",""
"2018","EL641","Männer","Anzahl","Insgesamt","62.146",""
"2018","EL641","Frauen","Anzahl","Insgesamt","59.347",""
"2018","EL642","Insgesamt","Anzahl","Insgesamt","212.828",""
"2018","EL642","Männer","Anzahl","Insgesamt","106.812",""
"2018","EL642","Frauen","Anzahl","Insgesamt","106.016",""
"2018","EL643","Insgesamt","Anzahl","Insgesamt","19.050",""
"2018","EL643","Männer","Anzahl","Insgesamt","9.514",""
"2018","EL643","Frauen","Anzahl","Insgesamt","9.536",""
"2018","EL644","Insgesamt","Anzahl","Insgesamt","159.798",""
"2018","EL644","Männer","Anzahl","Insgesamt","77.699",""
"2018","EL644","Frauen","Anzahl","Insgesamt","82.099",""
"2018","EL645","Insgesamt","Anzahl","Insgesamt","42.454",""
"2018","EL645","Männer","Anzahl","Insgesamt","21.338",""
"2018","EL645","Frauen","Anzahl","Insgesamt","21.116",""
"2018","EL65","Insgesamt","Anzahl","Insgesamt","576.749",""
"2018","EL65","Männer","Anzahl","Insgesamt","287.567",""
"2018","EL65","Frauen","Anzahl","Insgesamt","289.182",""
"2018","EL651","Insgesamt","Anzahl","Insgesamt","179.378",""
"2018","EL651","Männer","Anzahl","Insgesamt","89.880",""
"2018","EL651","Frauen","Anzahl","Insgesamt","89.498",""
"2018","EL652","Insgesamt","Anzahl","Insgesamt","148.187",""
"2018","EL652","Männer","Anzahl","Insgesamt","72.592",""
"2018","EL652","Frauen","Anzahl","Insgesamt","75.595",""
"2018","EL653","Insgesamt","Anzahl","Insgesamt","249.184",""
"2018","EL653","Männer","Anzahl","Insgesamt","125.095",""
"2018","EL653","Frauen","Anzahl","Insgesamt","124.089",""
"2018","EL3","Insgesamt","Anzahl","Insgesamt","3.756.453",""
"2018","EL3","Männer","Anzahl","Insgesamt","1.782.134",""
"2018","EL3","Frauen","Anzahl","Insgesamt","1.974.319",""
"2018","EL30","Insgesamt","Anzahl","Insgesamt","3.756.453",""
"2018","EL30","Männer","Anzahl","Insgesamt","1.782.134",""
"2018","EL30","Frauen","Anzahl","Insgesamt","1.974.319",""
"2018","EL301","Insgesamt","Anzahl","Insgesamt","581.584",""
"2018","EL301","Männer","Anzahl","Insgesamt","263.118",""
"2018","EL301","Frauen","Anzahl","Insgesamt","318.466",""
"2018","EL302","Insgesamt","Anzahl","Insgesamt","483.780",""
"2018","EL302","Männer","Anzahl","Insgesamt","230.360",""
"2018","EL302","Frauen","Anzahl","Insgesamt","253.420",""
"2018","EL303","Insgesamt","Anzahl","Insgesamt","918.834",""
"2018","EL303","Männer","Anzahl","Insgesamt","429.408",""
"2018","EL303","Frauen","Anzahl","Insgesamt","489.426",""
"2018","EL304","Insgesamt","Anzahl","Insgesamt","527.305",""
"2018","EL304","Männer","Anzahl","Insgesamt","241.170",""
"2018","EL304","Frauen","Anzahl","Insgesamt","286.135",""
"2018","EL305","Insgesamt","Anzahl","Insgesamt","564.457",""
"2018","EL305","Männer","Anzahl","Insgesamt","285.225",""
"2018","EL305","Frauen","Anzahl","Insgesamt","279.232",""
"2018","EL306","Insgesamt","Anzahl","Insgesamt","179.863",""
"2018","EL306","Männer","Anzahl","Insgesamt","94.767",""
"2018","EL306","Frauen","Anzahl","Insgesamt","85.096",""
"2018","EL307","Insgesamt","Anzahl","Insgesamt","500.630",""
"2018","EL307","Männer","Anzahl","Insgesamt","238.086",""
"2018","EL307","Frauen","Anzahl","Insgesamt","262.544",""
"2018","EL4","Insgesamt","Anzahl","Insgesamt","1.185.513",""
"2018","EL4","Männer","Anzahl","Insgesamt","587.008",""
"2018","EL4","Frauen","Anzahl","Insgesamt","598.505",""
"2018","EL41","Insgesamt","Anzahl","Insgesamt","211.137",""
"2018","EL41","Männer","Anzahl","Insgesamt","108.887",""
"2018","EL41","Frauen","Anzahl","Insgesamt","102.250",""
"2018","EL411","Insgesamt","Anzahl","Insgesamt","108.575",""
"2018","EL411","Männer","Anzahl","Insgesamt","55.390",""
"2018","EL411","Frauen","Anzahl","Insgesamt","53.185",""
"2018","EL412","Insgesamt","Anzahl","Insgesamt","46.222",""
"2018","EL412","Männer","Anzahl","Insgesamt","24.379",""
"2018","EL412","Frauen","Anzahl","Insgesamt","21.843",""
"2018","EL413","Insgesamt","Anzahl","Insgesamt","56.340",""
"2018","EL413","Männer","Anzahl","Insgesamt","29.118",""
"2018","EL413","Frauen","Anzahl","Insgesamt","27.222",""
"2018","EL42","Insgesamt","Anzahl","Insgesamt","340.870",""
"2018","EL42","Männer","Anzahl","Insgesamt","169.081",""
"2018","EL42","Frauen","Anzahl","Insgesamt","171.789",""
"2018","EL421","Insgesamt","Anzahl","Insgesamt","214.013",""
"2018","EL421","Männer","Anzahl","Insgesamt","107.719",""
"2018","EL421","Frauen","Anzahl","Insgesamt","106.294",""
"2018","EL422","Insgesamt","Anzahl","Insgesamt","126.857",""
"2018","EL422","Männer","Anzahl","Insgesamt","61.362",""
"2018","EL422","Frauen","Anzahl","Insgesamt","65.495",""
"2018","EL43","Insgesamt","Anzahl","Insgesamt","633.506",""
"2018","EL43","Männer","Anzahl","Insgesamt","309.040",""
"2018","EL43","Frauen","Anzahl","Insgesamt","324.466",""
"2018","EL431","Insgesamt","Anzahl","Insgesamt","312.514",""
"2018","EL431","Männer","Anzahl","Insgesamt","151.737",""
"2018","EL431","Frauen","Anzahl","Insgesamt","160.777",""
"2018","EL432","Insgesamt","Anzahl","Insgesamt","74.210",""
"2018","EL432","Männer","Anzahl","Insgesamt","36.308",""
"2018","EL432","Frauen","Anzahl","Insgesamt","37.902",""
"2018","EL433","Insgesamt","Anzahl","Insgesamt","87.510",""
"2018","EL433","Männer","Anzahl","Insgesamt","42.369",""
"2018","EL433","Frauen","Anzahl","Insgesamt","45.141",""
"2018","EL434","Insgesamt","Anzahl","Insgesamt","159.272",""
"2018","EL434","Männer","Anzahl","Insgesamt","78.626",""
"2018","EL434","Frauen","Anzahl","Insgesamt","80.646",""
"2018","ES","Insgesamt","Anzahl","Insgesamt","46.658.447",""
"2018","ES","Männer","Anzahl","Insgesamt","22.881.882",""
"2018","ES","Frauen","Anzahl","Insgesamt","23.776.565",""
"2018","ES1","Insgesamt","Anzahl","Insgesamt","4.312.067",""
"2018","ES1","Männer","Anzahl","Insgesamt","2.080.320",""
"2018","ES1","Frauen","Anzahl","Insgesamt","2.231.747",""
"2018","ES11","Insgesamt","Anzahl","Insgesamt","2.703.149",""
"2018","ES11","Männer","Anzahl","Insgesamt","1.305.378",""
"2018","ES11","Frauen","Anzahl","Insgesamt","1.397.771",""
"2018","ES111","Insgesamt","Anzahl","Insgesamt","1.121.417",""
"2018","ES111","Männer","Anzahl","Insgesamt","538.681",""
"2018","ES111","Frauen","Anzahl","Insgesamt","582.736",""
"2018","ES112","Insgesamt","Anzahl","Insgesamt","331.492",""
"2018","ES112","Männer","Anzahl","Insgesamt","161.033",""
"2018","ES112","Frauen","Anzahl","Insgesamt","170.459",""
"2018","ES113","Insgesamt","Anzahl","Insgesamt","309.314",""
"2018","ES113","Männer","Anzahl","Insgesamt","149.171",""
"2018","ES113","Frauen","Anzahl","Insgesamt","160.143",""
"2018","ES114","Insgesamt","Anzahl","Insgesamt","940.926",""
"2018","ES114","Männer","Anzahl","Insgesamt","456.493",""
"2018","ES114","Frauen","Anzahl","Insgesamt","484.433",""
"2018","ES12","Insgesamt","Anzahl","Insgesamt","1.027.624",""
"2018","ES12","Männer","Anzahl","Insgesamt","491.318",""
"2018","ES12","Frauen","Anzahl","Insgesamt","536.306",""
"2018","ES120","Insgesamt","Anzahl","Insgesamt","1.027.624",""
"2018","ES120","Männer","Anzahl","Insgesamt","491.318",""
"2018","ES120","Frauen","Anzahl","Insgesamt","536.306",""
"2018","ES13","Insgesamt","Anzahl","Insgesamt","581.294",""
"2018","ES13","Männer","Anzahl","Insgesamt","283.624",""
"2018","ES13","Frauen","Anzahl","Insgesamt","297.670",""
"2018","ES130","Insgesamt","Anzahl","Insgesamt","581.294",""
"2018","ES130","Männer","Anzahl","Insgesamt","283.624",""
"2018","ES130","Frauen","Anzahl","Insgesamt","297.670",""
"2018","ES2","Insgesamt","Anzahl","Insgesamt","4.440.753",""
"2018","ES2","Männer","Anzahl","Insgesamt","2.172.261",""
"2018","ES2","Frauen","Anzahl","Insgesamt","2.268.492",""
"2018","ES21","Insgesamt","Anzahl","Insgesamt","2.170.868",""
"2018","ES21","Männer","Anzahl","Insgesamt","1.050.851",""
"2018","ES21","Frauen","Anzahl","Insgesamt","1.120.017",""
"2018","ES211","Insgesamt","Anzahl","Insgesamt","325.739",""
"2018","ES211","Männer","Anzahl","Insgesamt","159.795",""
"2018","ES211","Frauen","Anzahl","Insgesamt","165.944",""
"2018","ES212","Insgesamt","Anzahl","Insgesamt","710.281",""
"2018","ES212","Männer","Anzahl","Insgesamt","345.254",""
"2018","ES212","Frauen","Anzahl","Insgesamt","365.027",""
"2018","ES213","Insgesamt","Anzahl","Insgesamt","1.134.848",""
"2018","ES213","Männer","Anzahl","Insgesamt","545.802",""
"2018","ES213","Frauen","Anzahl","Insgesamt","589.046",""
"2018","ES22","Insgesamt","Anzahl","Insgesamt","643.866",""
"2018","ES22","Männer","Anzahl","Insgesamt","318.305",""
"2018","ES22","Frauen","Anzahl","Insgesamt","325.561",""
"2018","ES220","Insgesamt","Anzahl","Insgesamt","643.866",""
"2018","ES220","Männer","Anzahl","Insgesamt","318.305",""
"2018","ES220","Frauen","Anzahl","Insgesamt","325.561",""
"2018","ES23","Insgesamt","Anzahl","Insgesamt","312.884",""
"2018","ES23","Männer","Anzahl","Insgesamt","154.409",""
"2018","ES23","Frauen","Anzahl","Insgesamt","158.475",""
"2018","ES230","Insgesamt","Anzahl","Insgesamt","312.884",""
"2018","ES230","Männer","Anzahl","Insgesamt","154.409",""
"2018","ES230","Frauen","Anzahl","Insgesamt","158.475",""
"2018","ES24","Insgesamt","Anzahl","Insgesamt","1.313.135",""
"2018","ES24","Männer","Anzahl","Insgesamt","648.696",""
"2018","ES24","Frauen","Anzahl","Insgesamt","664.439",""
"2018","ES241","Insgesamt","Anzahl","Insgesamt","219.174",""
"2018","ES241","Männer","Anzahl","Insgesamt","110.661",""
"2018","ES241","Frauen","Anzahl","Insgesamt","108.513",""
"2018","ES242","Insgesamt","Anzahl","Insgesamt","133.850",""
"2018","ES242","Männer","Anzahl","Insgesamt","67.745",""
"2018","ES242","Frauen","Anzahl","Insgesamt","66.105",""
"2018","ES243","Insgesamt","Anzahl","Insgesamt","960.111",""
"2018","ES243","Männer","Anzahl","Insgesamt","470.290",""
"2018","ES243","Frauen","Anzahl","Insgesamt","489.821",""
"2018","ES3","Insgesamt","Anzahl","Insgesamt","6.549.520",""
"2018","ES3","Männer","Anzahl","Insgesamt","3.142.021",""
"2018","ES3","Frauen","Anzahl","Insgesamt","3.407.499",""
"2018","ES30","Insgesamt","Anzahl","Insgesamt","6.549.520",""
"2018","ES30","Männer","Anzahl","Insgesamt","3.142.021",""
"2018","ES30","Frauen","Anzahl","Insgesamt","3.407.499",""
"2018","ES300","Insgesamt","Anzahl","Insgesamt","6.549.520",""
"2018","ES300","Männer","Anzahl","Insgesamt","3.142.021",""
"2018","ES300","Frauen","Anzahl","Insgesamt","3.407.499",""
"2018","ES4","Insgesamt","Anzahl","Insgesamt","5.521.604",""
"2018","ES4","Männer","Anzahl","Insgesamt","2.746.489",""
"2018","ES4","Frauen","Anzahl","Insgesamt","2.775.115",""
"2018","ES41","Insgesamt","Anzahl","Insgesamt","2.418.556",""
"2018","ES41","Männer","Anzahl","Insgesamt","1.194.492",""
"2018","ES41","Frauen","Anzahl","Insgesamt","1.224.064",""
"2018","ES411","Insgesamt","Anzahl","Insgesamt","160.032",""
"2018","ES411","Männer","Anzahl","Insgesamt","80.640",""
"2018","ES411","Frauen","Anzahl","Insgesamt","79.392",""
"2018","ES412","Insgesamt","Anzahl","Insgesamt","356.080",""
"2018","ES412","Männer","Anzahl","Insgesamt","178.742",""
"2018","ES412","Frauen","Anzahl","Insgesamt","177.338",""
"2018","ES413","Insgesamt","Anzahl","Insgesamt","466.108",""
"2018","ES413","Männer","Anzahl","Insgesamt","227.183",""
"2018","ES413","Frauen","Anzahl","Insgesamt","238.925",""
"2018","ES414","Insgesamt","Anzahl","Insgesamt","161.795",""
"2018","ES414","Männer","Anzahl","Insgesamt","80.240",""
"2018","ES414","Frauen","Anzahl","Insgesamt","81.555",""
"2018","ES415","Insgesamt","Anzahl","Insgesamt","333.649",""
"2018","ES415","Männer","Anzahl","Insgesamt","162.579",""
"2018","ES415","Frauen","Anzahl","Insgesamt","171.070",""
"2018","ES416","Insgesamt","Anzahl","Insgesamt","154.387",""
"2018","ES416","Männer","Anzahl","Insgesamt","77.829",""
"2018","ES416","Frauen","Anzahl","Insgesamt","76.558",""
"2018","ES417","Insgesamt","Anzahl","Insgesamt","89.738",""
"2018","ES417","Männer","Anzahl","Insgesamt","45.549",""
"2018","ES417","Frauen","Anzahl","Insgesamt","44.189",""
"2018","ES418","Insgesamt","Anzahl","Insgesamt","520.836",""
"2018","ES418","Männer","Anzahl","Insgesamt","254.343",""
"2018","ES418","Frauen","Anzahl","Insgesamt","266.493",""
"2018","ES419","Insgesamt","Anzahl","Insgesamt","175.931",""
"2018","ES419","Männer","Anzahl","Insgesamt","87.387",""
"2018","ES419","Frauen","Anzahl","Insgesamt","88.544",""
"2018","ES42","Insgesamt","Anzahl","Insgesamt","2.032.595",""
"2018","ES42","Männer","Anzahl","Insgesamt","1.020.354",""
"2018","ES42","Frauen","Anzahl","Insgesamt","1.012.241",""
"2018","ES421","Insgesamt","Anzahl","Insgesamt","390.337",""
"2018","ES421","Männer","Anzahl","Insgesamt","194.994",""
"2018","ES421","Frauen","Anzahl","Insgesamt","195.343",""
"2018","ES422","Insgesamt","Anzahl","Insgesamt","498.549",""
"2018","ES422","Männer","Anzahl","Insgesamt","246.932",""
"2018","ES422","Frauen","Anzahl","Insgesamt","251.617",""
"2018","ES423","Insgesamt","Anzahl","Insgesamt","200.596",""
"2018","ES423","Männer","Anzahl","Insgesamt","101.406",""
"2018","ES423","Frauen","Anzahl","Insgesamt","99.190",""
"2018","ES424","Insgesamt","Anzahl","Insgesamt","256.029",""
"2018","ES424","Männer","Anzahl","Insgesamt","129.976",""
